Game_ID,MATCHUP,GAME_DATE
0022001008,DEN @ UTA,2021-05-07
0022000995,DEN vs. NYK,2021-05-05
0022000966,DEN @ LAC,2021-05-01
0022000948,DEN vs. TOR,2021-04-29
0022000940,DEN vs. NOP,2021-04-28
0022000925,DEN vs. MEM,2021-04-26
0022000910,DEN vs. HOU,2021-04-24
0022000890,DEN @ POR,2021-04-21
0022000874,DEN vs. MEM,2021-04-19
0022000851,DEN @ HOU,2021-04-16
0022000838,DEN vs. MIA,2021-04-14
0022000806,DEN vs. BOS,2021-04-11
0022000321,DEN vs. DET,2021-04-06
0022000761,DEN vs. ORL,2021-04-04
0022000736,DEN @ LAC,2021-04-01
0022000719,DEN vs. PHI,2021-03-30
0022000705,DEN vs. ATL,2021-03-28
0022000668,DEN @ TOR,2021-03-24
0022000661,DEN @ ORL,2021-03-23
0022000637,DEN vs. CHI,2021-03-19
0022000606,DEN vs. IND,2021-03-15
0022000592,DEN vs. DAL,2021-03-13
0022000580,DEN @ MEM,2021-03-12
0022000553,DEN @ IND,2021-03-04
0022000540,DEN @ MIL,2021-03-02
0022000531,DEN @ CHI,2021-03-01
0022000502,DEN vs. WAS,2021-02-25
0022000487,DEN vs. POR,2021-02-23
0022000470,DEN @ ATL,2021-02-21
0022000563,DEN @ CLE,2021-02-19
0022000437,DEN @ WAS,2021-02-17
0022000427,DEN @ BOS,2021-02-16
0022000401,DEN vs. OKC,2021-02-12
0022000388,DEN vs. CLE,2021-02-10
0022000373,DEN vs. MIL,2021-02-08
0022000306,DEN vs. UTA,2021-01-31
0022000275,DEN @ MIA,2021-01-27
0022000265,DEN @ DAL,2021-01-25
0022000248,DEN @ PHX,2021-01-23
0022000238,DEN @ PHX,2021-01-22
0022000200,DEN vs. UTA,2021-01-17
0022000144,DEN @ NYK,2021-01-10
0022000133,DEN @ PHI,2021-01-09
0022000120,DEN vs. DAL,2021-01-07
0022000104,DEN vs. MIN,2021-01-05
0022000088,DEN @ MIN,2021-01-03
0022000076,DEN vs. PHX,2021-01-01
0022000044,DEN vs. HOU,2020-12-28
0022000009,DEN vs. LAC,2020-12-25
0022100424,DEN vs. MIN,2021-12-15
0022100411,DEN vs. WAS,2021-12-13
0022100357,DEN @ CHI,2021-12-06
0022100342,DEN @ NYK,2021-12-04
0022100320,DEN @ ORL,2021-12-01
0022100306,DEN @ MIA,2021-11-29
0022100228,DEN vs. PHI,2021-11-18
0022100204,DEN @ DAL,2021-11-15
0022100197,DEN vs. POR,2021-11-14
0022100182,DEN vs. ATL,2021-11-12
0022100151,DEN vs. MIA,2021-11-08
0022100133,DEN vs. HOU,2021-11-06
0022100114,DEN @ MEM,2021-11-03
0022100100,DEN @ MEM,2021-11-01
0022100087,DEN @ MIN,2021-10-30
0022100075,DEN vs. DAL,2021-10-29
0022100054,DEN @ UTA,2021-10-26
0022100012,DEN @ PHX,2021-10-20
0021400003,LAL vs. HOU,2014-10-28
0021501228,LAL vs. UTA,2016-04-13
0021501195,LAL @ HOU,2016-04-10
0021501184,LAL @ NOP,2016-04-08
0021501172,LAL vs. LAC,2016-04-06
0021501164,LAL @ LAC,2016-04-05
0021501153,LAL vs. BOS,2016-04-03
0021501121,LAL vs. MIA,2016-03-30
0021501104,LAL @ UTA,2016-03-28
0021501096,LAL vs. WAS,2016-03-27
0021501065,LAL @ PHX,2016-03-23
0021501055,LAL vs. MEM,2016-03-22
0021501027,LAL vs. PHX,2016-03-18
0021501002,LAL vs. SAC,2016-03-15
0021500987,LAL vs. NYK,2016-03-13
0021500949,LAL vs. ORL,2016-03-08
0021500921,LAL vs. ATL,2016-03-04
0021500896,LAL vs. BKN,2016-03-01
0021500868,LAL vs. MEM,2016-02-26
0021500851,LAL @ MEM,2016-02-24
0021500837,LAL @ MIL,2016-02-22
0021500831,LAL @ CHI,2016-02-21
0021500818,LAL vs. SAS,2016-02-19
0021500776,LAL @ IND,2016-02-08
0021500767,LAL @ SAS,2016-02-06
0021500747,LAL @ NOP,2016-02-04
0021500734,LAL vs. MIN,2016-02-02
0021500720,LAL vs. CHA,2016-01-31
0021500706,LAL @ LAC,2016-01-29
0021500697,LAL vs. CHI,2016-01-28
0021500683,LAL vs. DAL,2016-01-26
0021500662,LAL @ POR,2016-01-23
0021500653,LAL vs. SAS,2016-01-22
0021500638,LAL vs. SAC,2016-01-20
0021500614,LAL vs. HOU,2016-01-17
0021500608,LAL @ UTA,2016-01-16
0021500576,LAL vs. NOP,2016-01-12
0021500565,LAL vs. UTA,2016-01-10
0021500539,LAL @ SAC,2016-01-07
0021500510,LAL vs. PHX,2016-01-03
0021500494,LAL vs. PHI,2016-01-01
0021500476,LAL @ BOS,2015-12-30
0021500458,LAL @ CHA,2015-12-28
0021500455,LAL @ MEM,2015-12-27
0021500440,LAL vs. LAC,2015-12-25
0021500385,LAL vs. HOU,2015-12-17
0021500370,LAL vs. MIL,2015-12-15
0021500349,LAL @ HOU,2015-12-12
0021500342,LAL @ SAS,2015-12-11
0021500325,LAL @ MIN,2015-12-09
0021500308,LAL @ TOR,2015-12-07
0021500301,LAL @ DET,2015-12-06
0021500286,LAL @ ATL,2015-12-04
0021500269,LAL @ WAS,2015-12-02
0021500263,LAL @ PHI,2015-12-01
0021500253,LAL vs. IND,2015-11-29
0021500244,LAL @ POR,2015-11-28
0021500201,LAL vs. POR,2015-11-22
0021500188,LAL vs. TOR,2015-11-20
0021500157,LAL @ PHX,2015-11-16
0021500151,LAL vs. DET,2015-11-15
0021500135,LAL @ DAL,2015-11-13
0021500114,LAL @ ORL,2015-11-11
0021500108,LAL @ MIA,2015-11-10
0021500095,LAL @ NYK,2015-11-08
0021500077,LAL @ BKN,2015-11-06
0021500059,LAL vs. DEN,2015-11-03
0021500045,LAL vs. DAL,2015-11-01
0021500031,LAL @ SAC,2015-10-30
0021500017,LAL vs. MIN,2015-10-28
0021601215,LAL vs. NOP,2017-04-11
0021601202,LAL vs. MIN,2017-04-09
0021601170,LAL @ SAS,2017-04-05
0021601143,LAL vs. MEM,2017-04-02
0021601137,LAL @ LAC,2017-04-01
0021601123,LAL @ MIN,2017-03-30
0021601110,LAL vs. WAS,2017-03-28
0021601096,LAL vs. POR,2017-03-26
0021601080,LAL vs. MIN,2017-03-24
0021601058,LAL vs. LAC,2017-03-21
0021601027,LAL vs. MIL,2017-03-17
0021601010,LAL @ HOU,2017-03-15
0021600990,LAL vs. PHI,2017-03-12
0021600964,LAL @ PHX,2017-03-09
0021600947,LAL @ DAL,2017-03-07
0021600933,LAL vs. NOP,2017-03-05
0021600918,LAL vs. BOS,2017-03-03
0021600894,LAL vs. CHA,2017-02-28
0021600861,LAL @ OKC,2017-02-24
0021600844,LAL @ PHX,2017-02-15
0021600833,LAL vs. SAC,2017-02-14
0021600802,LAL @ MIL,2017-02-10
0021600786,LAL @ DET,2017-02-08
0021600768,LAL @ NYK,2017-02-06
0021600742,LAL @ WAS,2017-02-02
0021600689,LAL @ POR,2017-01-25
0021600662,LAL @ DAL,2017-01-22
0021600649,LAL vs. IND,2017-01-20
0021600612,LAL vs. DET,2017-01-15
0021600601,LAL @ LAC,2017-01-14
0021600577,LAL vs. POR,2017-01-10
0021600567,LAL vs. ORL,2017-01-08
0021600549,LAL vs. MIA,2017-01-06
0021600542,LAL @ POR,2017-01-05
0021600528,LAL vs. MEM,2017-01-03
0021600512,LAL vs. TOR,2017-01-01
0021600491,LAL vs. DAL,2016-12-29
0021600475,LAL vs. UTA,2016-12-27
0021600460,LAL vs. LAC,2016-12-25
0021600419,LAL @ CHA,2016-12-20
0021600378,LAL @ BKN,2016-12-14
0021600367,LAL @ SAC,2016-12-12
0021600360,LAL vs. NYK,2016-12-11
0021600344,LAL vs. PHX,2016-12-09
0021600326,LAL @ HOU,2016-12-07
0021600313,LAL vs. UTA,2016-12-05
0021600295,LAL @ MEM,2016-12-03
0021600284,LAL @ TOR,2016-12-02
0021600269,LAL @ CHI,2016-11-30
0021600211,LAL vs. OKC,2016-11-22
0021600198,LAL vs. CHI,2016-11-20
0021600157,LAL vs. BKN,2016-11-15
0021600142,LAL @ MIN,2016-11-13
0021600120,LAL @ SAC,2016-11-10
0021600104,LAL vs. DAL,2016-11-08
0021600092,LAL vs. PHX,2016-11-06
0021600059,LAL @ ATL,2016-11-02
0021600048,LAL @ IND,2016-11-01
0021600040,LAL @ OKC,2016-10-30
0021600024,LAL @ UTA,2016-10-28
0021600013,LAL vs. HOU,2016-10-26
0021801189,NOP @ PHX,2019-04-05
0021801171,NOP vs. CHA,2019-04-03
0021801147,NOP vs. LAL,2019-03-31
0021801113,NOP vs. ATL,2019-03-26
0021801099,NOP vs. HOU,2019-03-24
0021801066,NOP @ ORL,2019-03-20
0021801056,NOP @ DAL,2019-03-18
0021801036,NOP vs. PHX,2019-03-16
0021801031,NOP vs. POR,2019-03-15
0021801010,NOP vs. MIL,2019-03-12
0021800995,NOP @ ATL,2019-03-10
0021800983,NOP vs. TOR,2019-03-08
0021800971,NOP vs. UTA,2019-03-06
0021800956,NOP @ UTA,2019-03-04
0021800932,NOP @ PHX,2019-03-01
0021800906,NOP vs. PHI,2019-02-25
0021800874,NOP @ IND,2019-02-22
0021800866,NOP vs. OKC,2019-02-14
0021800851,NOP vs. ORL,2019-02-12
0021800831,NOP @ MEM,2019-02-09
0021800823,NOP vs. MIN,2019-02-08
0021800805,NOP @ CHI,2019-02-06
0021800714,NOP vs. DET,2019-01-23
0021800697,NOP @ MEM,2019-01-21
0021800677,NOP @ POR,2019-01-18
0021800633,NOP @ MIN,2019-01-12
0021800612,NOP vs. CLE,2019-01-09
0021800595,NOP vs. MEM,2019-01-07
0021800579,NOP @ CLE,2019-01-05
0021800557,NOP @ BKN,2019-01-02
0021800546,NOP vs. MIN,2018-12-31
0021800528,NOP vs. HOU,2018-12-29
0021800523,NOP vs. DAL,2018-12-28
0021800509,NOP @ DAL,2018-12-26
0021800441,NOP vs. MIA,2018-12-16
0021800411,NOP vs. OKC,2018-12-12
0021800393,NOP @ BOS,2018-12-10
0021800387,NOP @ DET,2018-12-09
0021800374,NOP vs. MEM,2018-12-07
0021800363,NOP vs. DAL,2018-12-05
0021800338,NOP @ CHA,2018-12-02
0021800324,NOP @ MIA,2018-11-30
0021800312,NOP vs. WAS,2018-11-28
0021800298,NOP vs. BOS,2018-11-26
0021800280,NOP @ WAS,2018-11-24
0021800269,NOP @ NYK,2018-11-23
0021800246,NOP vs. SAS,2018-11-19
0021800222,NOP vs. NYK,2018-11-16
0021800208,NOP @ MIN,2018-11-14
0021800192,NOP @ TOR,2018-11-12
0021800176,NOP vs. PHX,2018-11-10
0021800159,NOP vs. CHI,2018-11-07
0021800144,NOP @ OKC,2018-11-05
0021800130,NOP @ SAS,2018-11-03
0021800116,NOP @ POR,2018-11-01
0021800075,NOP vs. UTA,2018-10-27
0021800072,NOP vs. BKN,2018-10-26
0021800009,NOP @ HOU,2018-10-17
0021900969,NYK @ ATL,2020-03-11
0021900961,NYK @ WAS,2020-03-10
0021900955,NYK vs. DET,2020-03-08
0021900921,NYK vs. UTA,2020-03-04
0021900903,NYK vs. HOU,2020-03-02
0021900887,NYK vs. CHI,2020-02-29
0021900873,NYK @ PHI,2020-02-27
0021900864,NYK @ CHA,2020-02-26
0021900853,NYK @ HOU,2020-02-24
0021900828,NYK vs. IND,2020-02-21
0021900811,NYK vs. WAS,2020-02-12
0021900787,NYK @ ATL,2020-02-09
0021900779,NYK @ DET,2020-02-08
0021900764,NYK vs. ORL,2020-02-06
0021900742,NYK @ CLE,2020-02-03
0021900728,NYK @ IND,2020-02-01
0021900710,NYK vs. MEM,2020-01-29
0021900699,NYK @ CHA,2020-01-28
0021900688,NYK vs. BKN,2020-01-26
0021900672,NYK vs. TOR,2020-01-24
0021900643,NYK @ CLE,2020-01-20
0021900630,NYK vs. PHI,2020-01-18
0021900614,NYK vs. PHX,2020-01-16
0021900601,NYK @ MIL,2020-01-14
0021900584,NYK vs. MIA,2020-01-12
0021900534,NYK @ LAC,2020-01-05
0021900521,NYK @ PHX,2020-01-03
0021900505,NYK vs. POR,2020-01-01
0021900476,NYK @ WAS,2019-12-28
0021900461,NYK @ BKN,2019-12-26
0021900447,NYK vs. WAS,2019-12-23
0021900434,NYK vs. MIL,2019-12-21
0021900424,NYK @ MIA,2019-12-20
0021900403,NYK vs. ATL,2019-12-17
0021900366,NYK @ GSW,2019-12-11
0021900355,NYK @ POR,2019-12-10
0021900331,NYK vs. IND,2019-12-07
0021900297,NYK @ MIL,2019-12-02
0021900285,NYK vs. BOS,2019-12-01
0021900258,NYK @ TOR,2019-11-27
0021900236,NYK vs. BKN,2019-11-24
0021900229,NYK vs. SAS,2019-11-23
0021900189,NYK vs. CLE,2019-11-18
0021900177,NYK vs. CHA,2019-11-16
0021900162,NYK vs. DAL,2019-11-14
0021900149,NYK @ CHI,2019-11-12
0021900136,NYK vs. CLE,2019-11-10
0021900122,NYK @ DAL,2019-11-08
0021900103,NYK @ DET,2019-11-06
0021900072,NYK @ BOS,2019-11-01
0021900056,NYK @ ORL,2019-10-30
0021900042,NYK vs. CHI,2019-10-28
0021900029,NYK vs. BOS,2019-10-26
0021900019,NYK @ BKN,2019-10-25
0022001073,NYK vs. BOS,2021-05-16
0022001019,NYK @ LAC,2021-05-09
0022001009,NYK @ PHX,2021-05-07
0022000980,NYK @ MEM,2021-05-03
0022000971,NYK @ HOU,2021-05-02
0022000937,NYK vs. CHI,2021-04-28
0022000920,NYK vs. PHX,2021-04-26
0022000904,NYK vs. TOR,2021-04-24
0022000886,NYK vs. ATL,2021-04-21
0022000877,NYK vs. CHA,2021-04-20
0022000862,NYK vs. NOP,2021-04-18
0022000854,NYK @ DAL,2021-04-16
0022000835,NYK @ NOP,2021-04-14
0022000809,NYK vs. TOR,2021-04-11
0022000793,NYK vs. MEM,2021-04-09
0022000778,NYK @ BOS,2021-04-07
0022000762,NYK @ BKN,2021-04-05
0022000748,NYK @ DET,2021-04-03
0022000739,NYK vs. DAL,2021-04-02
0022000726,NYK @ MIN,2021-03-31
0022000710,NYK vs. MIA,2021-03-29
0022000679,NYK vs. WAS,2021-03-25
0022000662,NYK vs. WAS,2021-03-23
0022000650,NYK vs. PHI,2021-03-21
0022000627,NYK vs. ORL,2021-03-18
0022000611,NYK @ PHI,2021-03-16
0022000604,NYK @ BKN,2021-03-15
0022000586,NYK @ OKC,2021-03-13
0022000573,NYK @ MIL,2021-03-11
0022000565,NYK vs. DET,2021-03-04
0022000521,NYK @ DET,2021-02-28
0022000515,NYK vs. IND,2021-02-27
0022000469,NYK vs. MIN,2021-02-21
0022000436,NYK @ ORL,2021-02-17
0022000422,NYK vs. ATL,2021-02-15
0022000408,NYK vs. HOU,2021-02-13
0022000396,NYK @ WAS,2021-02-12
0022000376,NYK @ MIA,2021-02-09
0022000364,NYK vs. MIA,2021-02-07
0022000351,NYK vs. POR,2021-02-06
0022000332,NYK @ CHI,2021-02-03
0022000315,NYK @ CHI,2021-02-01
0022000308,NYK vs. LAC,2021-01-31
0022000291,NYK vs. CLE,2021-01-29
0022000270,NYK @ UTA,2021-01-26
0022000256,NYK @ POR,2021-01-24
0022000203,NYK vs. ORL,2021-01-18
0022000196,NYK @ BOS,2021-01-17
0022000181,NYK @ CLE,2021-01-15
0022000112,NYK vs. UTA,2021-01-06
0022000095,NYK @ ATL,2021-01-04
0022000080,NYK @ IND,2021-01-02
0022000066,NYK @ TOR,2020-12-31
0022000046,NYK @ CLE,2020-12-29
0022000036,NYK vs. MIL,2020-12-27
0022000011,NYK @ IND,2020-12-23
0022100398,NYK vs. MIL,2021-12-12
0022100385,NYK @ TOR,2021-12-10
0022100369,NYK @ IND,2021-12-08
0022100328,NYK vs. CHI,2021-12-02
0022100293,NYK @ ATL,2021-11-27
0022100282,NYK vs. PHX,2021-11-26
0022100264,NYK vs. LAL,2021-11-23
0022100250,NYK @ CHI,2021-11-21
0022100239,NYK vs. HOU,2021-11-20
0022100218,NYK vs. ORL,2021-11-17
0022100203,NYK vs. IND,2021-11-15
0022100161,NYK vs. MIL,2021-11-10
0022100147,NYK @ PHI,2021-11-08
0022100128,NYK @ MIL,2021-11-05
0022100109,NYK @ IND,2021-11-03
0022100099,NYK vs. TOR,2021-11-01
0022100067,NYK @ CHI,2021-10-28
0022100036,NYK vs. ORL,2021-10-24
0022100018,NYK @ ORL,2021-10-22
0022100005,NYK vs. BOS,2021-10-20
0022100329,TOR vs. MIL,2021-12-02
0022100315,TOR vs. MEM,2021-11-30
0022100302,TOR vs. BOS,2021-11-28
0022100284,TOR @ IND,2021-11-26
0022100272,TOR @ MEM,2021-11-24
0022100229,TOR @ UTA,2021-11-18
0022100208,TOR @ POR,2021-11-15
0022100189,TOR vs. DET,2021-11-13
0022100171,TOR @ PHI,2021-11-11
0022100160,TOR @ BOS,2021-11-10
0022100081,TOR @ IND,2021-10-30
0022100071,TOR vs. ORL,2021-10-29
0022100058,TOR vs. IND,2021-10-27
0022100046,TOR vs. CHI,2021-10-25
0022100029,TOR vs. DAL,2021-10-23
0022100020,TOR @ BOS,2021-10-22
